"","User","Region","Tweet"
"80406","USER_f373a352","Pacific West","Toilet fucked up damnn maintenece not comin until 2mor"
"81090","USER_e592cb9f","Pacific West"," on to the next one!"
"81091","USER_e592cb9f","Pacific West"," lol that was soooo late!"
"81092","USER_e592cb9f","Pacific West","  Hyde on Sunset is poppin too"
"81093","USER_e592cb9f","Pacific West"," yup. Especially this late huh lol"
"81094","USER_e592cb9f","Pacific West","RT : Freezing in Miami.&lt;&lt; Is that possible?"
"81095","USER_e592cb9f","Pacific West"," bannanas I tell you!"
"81096","USER_e592cb9f","Pacific West"," I just wanna know who it was to lol lol"
"81097","USER_e592cb9f","Pacific West"," lol"
"81098","USER_e592cb9f","Pacific West"," where?"
"81099","USER_e592cb9f","Pacific West"," u got it all wrong"
"81100","USER_e592cb9f","Pacific West"," hope u feel better"
"81101","USER_e592cb9f","Pacific West"," streak!"
"81102","USER_e592cb9f","Pacific West"," whaddup u in hollywood?"
"81103","USER_e592cb9f","Pacific West"," damn smh."
"81104","USER_e592cb9f","Pacific West"," do a front pic like that!"
"81105","USER_e592cb9f","Pacific West"," where u?"
"81106","USER_e592cb9f","Pacific West"," DM me that pin..."
"81107","USER_e592cb9f","Pacific West",". I stay in baldwin hills. What earthquake?"
"81108","USER_e592cb9f","Pacific West"," when do u have a day off?"
"81109","USER_e592cb9f","Pacific West"," did you know i have exec produced first jerkin compilation coming out in stores and itunes 3.16.10"
"81110","USER_e592cb9f","Pacific West","RT :  how'd you know?&lt;&lt; I low key read minds lol !!! Lol"
"81111","USER_e592cb9f","Pacific West"," what what????"
"81112","USER_e592cb9f","Pacific West","  if I slide by there I got u b. But I'm drunk as fuk just left Hyde!"
"81113","USER_e592cb9f","Pacific West"," I'm good for tomorrow?"
"81114","USER_e592cb9f","Pacific West"," naw u not gonna be there?"
"81115","USER_e592cb9f","Pacific West"," thx"
"81116","USER_e592cb9f","Pacific West"," yes!!!"
"81117","USER_e592cb9f","Pacific West"," lol I will be in town!"
"81118","USER_0c7c4cc1","Pacific West"," bacck like i've never been gone!"
"81119","USER_0c7c4cc1","Pacific West"," so whats up with dis Texas shit? Is dude BS'n or what?"
"81120","USER_0c7c4cc1","Pacific West"," u been getting that shit 2????"
"81121","USER_0c7c4cc1","Pacific West","Hope every1 had a blessed and safe nite with whatever yall did....2 my friends who went 2 taco tues and drank please don't drink & drive"
"81122","USER_0c7c4cc1","Pacific West",""
"81123","USER_0c7c4cc1","Pacific West","Ok, brb tweet fam, off 2 get sum chiccken nachos and my monster energy drink......"
"81124","USER_0c7c4cc1","Pacific West"," what do u mean? i dont believe they gonna be healthy into the playoffs and they riding with D Fisher 2 long...."
"81125","USER_0c7c4cc1","Pacific West","RT  Damn my bestest  took CODMW2 and the Red controller! I feel lost! LoL! (u can have it, imma get the burnt copy)"
"81126","USER_0c7c4cc1","Pacific West","RT  i need someone to scratch my scalp right about nooowww (i got ya, i kno how that shit be feeling)"
"81127","USER_0c7c4cc1","Pacific West",""
"81128","USER_0c7c4cc1","Pacific West"," that shit super thicck and shit (no homo) the ethernet cable that is....."
"81129","USER_0c7c4cc1","Pacific West","when will u be ready 2 get dominated on the court again ???? i been working out 2, its gonna be double this time around"
"81130","USER_0c7c4cc1","Pacific West"," believe me, i am"
"81131","USER_0c7c4cc1","Pacific West"," what it doooooo"
"81132","USER_0c7c4cc1","Pacific West","RT    guys better not post my toes (u have 2 admit it was funny tho besides da TIMBERRRRRr)"
"81133","USER_0c7c4cc1","Pacific West","RT   man imma get me some fasho fasho lol (i wanna go too.)"
"81134","USER_0c7c4cc1","Pacific West"," all good here. Thanx 4 asking. What's new?"
"81135","USER_0c7c4cc1","Pacific West"," I'm sorry. Hope u feel better. Being sicck suxxx ass"
"81136","USER_0c7c4cc1","Pacific West","Wtf is this mcdnalds chiccken mcnugget commercial? This shit is ridiculous!"
"81137","USER_0c7c4cc1","Pacific West"," you'll get better. so u been partying lately?"
"81138","USER_0c7c4cc1","Pacific West",""
"81139","USER_0c7c4cc1","Pacific West",""
"81140","USER_0c7c4cc1","Pacific West","RT  "
"81141","USER_0c7c4cc1","Pacific West",""
"81142","USER_0c7c4cc1","Pacific West","sitting here reading my daily celebrity gossip on mediatakeout.com"
"81143","USER_0c7c4cc1","Pacific West",""
"81144","USER_0c7c4cc1","Pacific West"," u must really miss ATL of just that tired of So. Cali"
"81145","USER_0c7c4cc1","Pacific West","RT : everyone clubbing 2Night (not I, every1 acting gay....)"
"81146","USER_0c7c4cc1","Pacific West","Good afternoon Tweet fam. Got a late start 2 the day but up, up, and away!"
"81147","USER_0c7c4cc1","Pacific West","RT : RT : i am the only 1 who cant sleep in socks? ...me either man (cover dem damn toes)"
"81148","USER_0c7c4cc1","Pacific West","RT :  fav if u don't leave my damn feet alone (what did I say/do??LoL)"
"81149","USER_0c7c4cc1","Pacific West","Laugh as much as you breathe and love as long as you live"
"81150","USER_0c7c4cc1","Pacific West","Nobody can go back and start a new beginning, but anyone can start today and make a new ending."
"81151","USER_0c7c4cc1","Pacific West","Yall think ya have it bad huh? My ass have def seen every Spongebob episode 2 due 2 my son  "
"81152","USER_0c7c4cc1","Pacific West"," nope, Nov"
"81153","USER_0c7c4cc1","Pacific West","RT :  dee go to sleep (I'm about 2 right now. If ur on ya way home drive safe and if r home go 2 sleep D) luv ya"
"81154","USER_0c7c4cc1","Pacific West"," is chipotle fast food ? (anything that takes less than 7mins 2 make is fast food)"
"81155","USER_0c7c4cc1","Pacific West",""
"81156","USER_0c7c4cc1","Pacific West","Lakers will lose!!!"
"81157","USER_0c7c4cc1","Pacific West",""
"81158","USER_0c7c4cc1","Pacific West"," its all love!!!"
"81159","USER_0c7c4cc1","Pacific West","I think its time 2 unfollow sum of these lames!"
"81160","USER_0c7c4cc1","Pacific West"," no im not!!!"
"81206","USER_8b30e74e","Pacific West","     YESSIR SHOUT ALL TO ALL THE MARCH B-DAYS!!!! Sorry for the delay lol"
"81207","USER_8b30e74e","Pacific West","RT : I'm an underdog... & I will overcome! We will win!!! Lord...do, what you do best!!! &lt;~ I love it... Me too bro! "
"81208","USER_8b30e74e","Pacific West","RT :  what's on the agenda for today?!? &lt;~ Penmanship lol "
"81209","USER_8b30e74e","Pacific West"," When you relasing the video bro? Can't wait to check it out."
"81210","USER_8b30e74e","Pacific West"," I'm aight hangin in there what's the word bro?"
"81211","USER_8b30e74e","Pacific West","RT : "
"81212","USER_8b30e74e","Pacific West","RT : "
"81213","USER_8b30e74e","Pacific West","RT : look out for this camp doin it for cali "
"81214","USER_8b30e74e","Pacific West","Everybody follow my peoples!!!    GO!!!"
"81215","USER_8b30e74e","Pacific West","Thanks  Wuddup bro? You at the crib?"
"81216","USER_8b30e74e","Pacific West","RT : Going in with    Hits like Bonds Nigga! &lt;~ And ya fiiiiiine....."
"81217","USER_8b30e74e","Pacific West","RT : Why is  beasting on this track like this?!?! "
"81218","USER_8b30e74e","Pacific West"," Where you at!!!!!!"
"81219","USER_8b30e74e","Pacific West","RT : RT : Say it again bro RT  Jagged Edge ""J.E. Heartbreak"" was a classic album. &lt;~ One of my Fav's"
"81220","USER_8b30e74e","Pacific West","  I shouldve known that was comin... smh I'm just assumin every girl is different :-) lol"
"81221","USER_8b30e74e","Pacific West"," Whazaaaaam wake that thang bwoiiiiii"
"81222","USER_8b30e74e","Pacific West"," Steener come get me in the mornin for church!!!"
"81223","USER_8b30e74e","Pacific West"," Wow thank you man!!!! I'm trying my best to use what God BLESSED me with in every way he wants me to! "
"81224","USER_8b30e74e","Pacific West"," "
"81225","USER_8b30e74e","Pacific West","DRAKE IS COOOOOOOLD!!!! If you don't agree you are a bonafied hater "
"81226","USER_8b30e74e","Pacific West"," random I know lol"
"81227","USER_8b30e74e","Pacific West","RT : Spending every moment n the studio I never said it'd be fair But when ur all alone I hope u truely kno How bad I want 2 b there"
"81431","USER_f0635ea4","Pacific West"," I'm doing wonderful how are u?"
"81432","USER_f0635ea4","Pacific West"," Did u have a good time?"
"81433","USER_f0635ea4","Pacific West",""
"81434","USER_f0635ea4","Pacific West"," I'm good just cleaning up and listening to some music jams ."
"81435","USER_f0635ea4","Pacific West",""
"81436","USER_f0635ea4","Pacific West"," VIRGO"
"81437","USER_f0635ea4","Pacific West","Have a safe and fun trip this weekend!   "
"81438","USER_f0635ea4","Pacific West"," comes along. I think Virgos & Cancers would be a great match."
"81439","USER_f0635ea4","Pacific West"," Lol aint that the truth!"
"81440","USER_f0635ea4","Pacific West"," Hmmm. Maybe some Virgos lack their traits lol"
"81441","USER_f0635ea4","Pacific West"," Hey there how u doing luv?"
"81442","USER_f0635ea4","Pacific West"," At least she got a Top 10 hit"
"81443","USER_f0635ea4","Pacific West"," Tamia is so underrated. Shes very talented."
"81444","USER_f0635ea4","Pacific West","I had Nivea's song ""Love Hurts"" on repeat all day lol"
"81445","USER_f0635ea4","Pacific West"," Probably. Range Rovers are really nice! I want one of those!"
"81446","USER_f0635ea4","Pacific West"," TLC- ""Quickie"""
"81447","USER_f0635ea4","Pacific West"," Beyonce be giving that too!"
"81448","USER_f0635ea4","Pacific West"," Nivea shot that video in College Park lol"
"81449","USER_f0635ea4","Pacific West",""
"81450","USER_f0635ea4","Pacific West"," How are u luv?"
"81451","USER_f0635ea4","Pacific West","Lmfao!! RT : RT : The guy who discovered milk....What was he doing with that cow?"
"81452","USER_f0635ea4","Pacific West"," Lmaoooo that video was a gag and a half! Love the song tho!"
"81453","USER_f0635ea4","Pacific West"," What's up with that squirrel on top of her head? Lmao"
"81454","USER_f0635ea4","Pacific West"," Hey Hey Just wanted to holla! I hope you're having a good day today."
"81455","USER_f0635ea4","Pacific West"," Whats good? Any plans for the weekend?"
"81456","USER_f0635ea4","Pacific West","He owns the shop as well. U should check it out!"
"81457","USER_f0635ea4","Pacific West","Out with Akeima & Brittany having sooo much fun"
"81458","USER_f0635ea4","Pacific West","I'm still recuperating from last night and little light headed, but that will not stop me from making $$$"
"81999","USER_1e0d7389","Pacific West"," I finally got it all figured out no turning back now lol☺"
"82000","USER_1e0d7389","Pacific West"," ok I sent it to u in a DM anf thx again for all ur help "
"82001","USER_1e0d7389","Pacific West","RT : New mercies I see each & everyday!"
"82002","USER_1e0d7389","Pacific West","RT : Dont wait till your dying day, 2 say ok, cuz in the end, love can only b ur bestfriend, if u get out of your own way! "
"82003","USER_1e0d7389","Pacific West","I need to get some homework done now!"
"82004","USER_1e0d7389","Pacific West","RT :  lmao .. oh okay .. i was gonna say .. lmao «- lol u thought I was involved with some illegal activity haha j/k"
"82005","USER_1e0d7389","Pacific West"," Thank u it was a tester lol"
"82006","USER_1e0d7389","Pacific West","RT :  See...my husband is 6'5...soooo, I have to wear heels!!! «- yea u got u plenty of room to wear high heels:)"
"82007","USER_1e0d7389","Pacific West"," The guy I'm dating is 6'2 so I have a lil room but not to much lol I told him as long as ur not shorter than me then its ok!"
"82008","USER_1e0d7389","Pacific West","RT :  What is Jamba Juice?! Lol «- no Jamba Juice in STL wow...there fruit drinks mixed with yogurt/ice."
"82009","USER_1e0d7389","Pacific West","Its going to be a great day 2day...gotta a lot things to get done, gotta stay diligent, whatever I ask in his name shall be done! ;)"
"82010","USER_1e0d7389","Pacific West","RT : Becuz of His Favor Goodness and Grace Oh GIVE thanks to the Lord, for He is good;His mercy/loving-kindness endure forever!"
"82011","USER_1e0d7389","Pacific West"," u know the rest of that I left out a part (who love God) ooops"
"82012","USER_1e0d7389","Pacific West","RT : Who redeemeth thy life from destruction; who crowneth thee with lovingkindness and tender mercies; Psalm 103:4"
"82013","USER_1e0d7389","Pacific West","Can't wait to have breakfast in the AM with  so she can make-up for cheating on me these past 2days lol j/k"
"82014","USER_1e0d7389","Pacific West","Preserve me, O God: for in thee do I put my trust. (Psalm 16:1)"
"82015","USER_1e0d7389","Pacific West","RT : You can only give to someone what you have! "
"82016","USER_1e0d7389","Pacific West","2day is my Sis  B-day & shes on a diet so we're havin shrimp salad & she said no cake either but her hubs got one anyway! YES!!"
"82017","USER_1e0d7389","Pacific West","RT : at Sandra Dee's .. =) «- I need to try that place! :)"
"82018","USER_1e0d7389","Pacific West","Well 2day has been great, now gotta get back in2 to mode of 2 Sunday services...(his  10am and mines :30pm)! ;)"
"82019","USER_1e0d7389","Pacific West","Off to church...one can never have to much of Jesus!! ;)"
"83523","USER_62941856","Pacific West","RT : Aye ya'll should i get this blaccberry though ? :/ &lt; "
"83524","USER_62941856","Pacific West","RT : Gataaa boooots, wit the pimped out Gucci suuuuuit. &lt; lmfaooooooooooooo :("
"83525","USER_62941856","Pacific West","im tired af and igot hmwrk :("
"83526","USER_62941856","Pacific West","RT : "
"83527","USER_62941856","Pacific West","RT  I'm really finna Look for a black ass girl but she gotta be fire as fck! A1type shit &lt; iknow many its cus you live moval"
"83528","USER_62941856","Pacific West"," am i considered light ? lol im not black lol"
"83529","USER_62941856","Pacific West"," yea 8-)"
"83530","USER_62941856","Pacific West","RT : Jokes a side If I don't go to college ima be a Trapper . Sellin Oz , Bricks , Birds &lt; thats why im DRAGGING you with me"
"83531","USER_62941856","Pacific West"," by all means necessary, you WILL not be a trapper lol as long as iknow you"
"83532","USER_62941856","Pacific West"," datpiff.com lol"
"83533","USER_62941856","Pacific West","im finna turn, that shit pissed me the fuck off"
"83534","USER_62941856","Pacific West"," LMFAO you have to be kidding me"
"83535","USER_62941856","Pacific West","change that to "
"83536","USER_62941856","Pacific West","RT : "
